GT10001    T1         87.0000000       48.6411249 0.0 0.0
GT10002    T1         88.0000000       48.6139541 0.0 0.0
GT10003    T1         89.0000000       48.5526359 0.0 0.0
GT10004    T1         90.0000000       48.4822962 0.0 0.0
GT10005    T1         91.0000000       48.4025858 0.0 0.0
GT10006    T1         92.0000000       48.3526581 0.0 0.0
GT10007    T1         93.0000000       48.3432188 0.0 0.0
GT10008    T1         94.0000000       48.3334357 0.0 0.0
GT10009    T1         95.0000000       48.3235118 0.0 0.0
GT10010    T1         96.0000000       48.3130653 0.0 0.0
GT10011    T1         97.0000000       48.2927145 0.0 0.0
GT10012    T1         98.0000000       48.2706302 0.0 0.0
GT10013    T1         99.0000000       48.2609214 0.0 0.0
GT10014    T1        100.0000000       48.2534869 0.0 0.0
GT10015    T1        101.0000000       48.2459188 0.0 0.0
GT10016    T1        102.0000000       48.2249817 0.0 0.0
GT10017    T1        103.0000000       48.1946645 0.0 0.0
GT10018    T1        104.0000000       48.1580644 0.0 0.0
GT10019    T1        105.0000000       48.1404438 0.0 0.0
GT10020    T1        106.0000000       48.1134558 0.0 0.0
GT10021    T1        107.0000000       48.1034527 0.0 0.0
GT10022    T1        108.0000000       48.0910596 0.0 0.0
GT10023    T1        109.0000000       48.0672433 0.0 0.0
GT10024    T1        110.0000000       48.0718899 0.0 0.0
GT10025    T1        111.0000000       48.0955181 0.0 0.0
GT10026    T1        112.0000000       48.1056185 0.0 0.0
GT10027    T1        113.0000000       48.1134224 0.0 0.0
GT10028    T1        114.0000000       48.1134176 0.0 0.0
GT10029    T1        115.0000000       48.1320583 0.0 0.0
GT10030    T1        116.0000000       48.1556712 0.0 0.0
GT10031    T1        117.0000000       48.1715894 0.0 0.0
GT10032    T1        118.0000000       48.1958313 0.0 0.0
GT10033    T1        119.0000000       48.2212721 0.0 0.0
GT10034    T1        120.0000000       48.2234180 0.0 0.0
GT10035    T1        121.0000000       48.2258381 0.0 0.0
GT10036    T1        122.0000000       48.2509474 0.0 0.0
GT10037    T1        123.0000000       48.2925322 0.0 0.0
GT10038    T1        124.0000000       48.3425000 0.0 0.0
GT10039    T1        125.0000000       48.3348127 0.0 0.0
GT10040    T1        126.0000000       48.3002746 0.0 0.0
GT10041    T1        127.0000000       48.2758773 0.0 0.0
GT10042    T1        128.0000000       48.2896945 0.0 0.0
GT10043    T1        129.0000000       48.2993449 0.0 0.0
GT10044    T1        130.0000000       48.2904992 0.0 0.0
GT10045    T1        131.0000000       48.2873325 0.0 0.0
GT10046    T1        132.0000000       48.2876778 0.0 0.0
GT10047    T1        133.0000000       48.3118525 0.0 0.0
GT10048    T1        134.0000000       48.3863802 0.0 0.0
GT10049    T1        135.0000000       48.4441738 0.0 0.0
GT10050    T1        136.0000000       48.4764585 0.0 0.0
GT10051    T1        137.0000000       48.5026302 0.0 0.0
GT10052    T1        138.0000000       48.5060320 0.0 0.0
GT10053    T1        139.0000000       48.5000124 0.0 0.0
GT10054    T1        140.0000000       48.5173648 0.0 0.0
GT10055    T1        141.0000000       48.5199622 0.0 0.0
GT10056    T1        142.0000000       48.5277096 0.0 0.0
GT10057    T1        143.0000000       48.5053829 0.0 0.0
GT10058    T1        144.0000000       48.4973021 0.0 0.0
GT10059    T1        145.0000000       48.4956815 0.0 0.0
GT10060    T1        146.0000000       48.4764281 0.0 0.0
GT10061    T1        147.0000000       48.4386212 0.0 0.0
GT10062    T1        148.0000000       48.4231197 0.0 0.0
GT10063    T1        149.0000000       48.4134613 0.0 0.0
GT10064    T1        150.0000000       48.3959186 0.0 0.0
GT10065    T1        151.0000000       48.3852071 0.0 0.0
GT10066    T1        152.0000000       48.3724340 0.0 0.0
GT10067    T1        153.0000000       48.3342413 0.0 0.0
GT10068    T1        154.0000000       48.2996003 0.0 0.0
GT10069    T1        155.0000000       48.2756086 0.0 0.0
GT10070    T1        156.0000000       48.2759536 0.0 0.0
GT10071    T1        157.0000000       48.2832024 0.0 0.0
GT10072    T1        158.0000000       48.2731974 0.0 0.0
