distance_m,elevation_m
135.872244241349,11.7849426269531
136.20445021749,11.7916955947875
136.53665619363,11.7949409484863
136.86886216977,11.8049383163452
137.20106814591,11.8116912841796
137.53327412205,11.811689376831
137.865480098191,11.8116874694824
138.197686074331,11.8116855621337
138.529892050471,11.8084383010864
138.862098026611,11.8016834259033
139.194304002752,11.7916803359985
139.526509978892,11.7884330749511
139.858715955032,11.7816801071167
140.190921931172,11.7809238433837
140.523127907312,11.7769212722778
140.855333883453,11.7716741561889
141.187539859593,11.7716722488403
141.519745835733,11.771671295166
141.851951811873,11.7716693878173
142.184157788014,11.7716674804687
142.516363764154,11.7716655731201
142.848569740294,11.7716646194458
143.180775716434,11.7716617584228
143.512981692574,11.7712774276733
143.845187668715,11.7705669403076
144.177393644855,11.7584066390991
144.509599620995,11.7516555786132
144.841805597135,11.7516546249389
145.174011573276,11.7416515350341
145.506217549416,11.7383985519409
145.838423525556,11.7316484451293
146.170629501696,11.7316465377807
146.502835477836,11.7283935546875
146.835041453977,11.7216434478759
147.167247430117,11.7116413116455
147.499453406257,11.7115669250488
147.831659382397,11.708176612854
148.163865358538,11.697898864746
148.496071334678,11.6879949569702
148.828277310818,11.6783809661865
149.160483286958,11.6678133010864
149.492689263098,11.6613292694091
149.824895239239,11.6576929092407
150.157101215379,11.6416263580322
150.489307191519,11.6383714675903
150.821513167659,11.6283674240112
151.153719143799,11.6083669662475
151.48592511994,11.6016216278076
151.81813109608,11.5983638763427
152.15033707222,11.5816173553466
152.48254304836,11.581615447998
152.814749024501,11.5816144943237
153.146955000641,11.5716123580932
153.479160976781,11.5683546066284
153.811366952921,11.5583515167236
154.143572929061,11.5483484268188
154.475778905202,11.5416049957275
154.807984881342,11.5416040420532
155.140190857482,11.5416011810302
155.472396833622,11.5416002273559
155.804602809763,11.5415992736816
156.136808785903,11.5415964126586
156.469014762043,11.5448551177978
156.801220738183,11.5515937805175
157.133426714323,11.5548515319824
157.465632690464,11.5615901947021
157.797838666604,11.5615892410278
158.130044642744,11.5515871047973
158.462250618884,11.5515851974487
158.794456595025,11.5483245849609
159.126662571165,11.5415811538696
159.458868547305,11.5383205413818
159.791074523445,11.5315809249877
160.123280499585,11.541576385498
160.455486475726,11.5415754318237
160.787692451866,11.5415744781494
161.119898428006,11.5415716171264
161.452104404146,11.5415706634521
161.784310380287,11.5415687561035
162.116516356427,11.5383052825927
162.448722332567,11.531566619873
162.780928308707,11.5315656661987
163.113134284847,11.5297183990478
163.445340260988,11.5182981491088
163.777546237128,11.5096282958984
164.109752213268,11.502287864685
164.441958189408,11.489538192749
164.774164165549,11.4852838516235
165.106370141689,11.4840059280395
165.438576117829,11.4794187545776
165.770782093969,11.4738254547119
166.102988070109,11.4693565368652
166.43519404625,11.4636440277099
166.76740002239,11.4592666625976
167.09960599853,11.4544839859008
167.43181197467,11.4543056488037
167.76401795081,11.4542169570922
168.096223926951,11.4541282653808
168.428429903091,11.4539499282836
168.760635879231,11.4538612365722
169.092841855371,11.4530420303344
169.425047831512,11.4515323638916
169.757253807652,11.4515314102172
170.089459783792,11.4515295028686
170.421665759932,11.45152759552
170.753871736072,11.4487895965576
171.086077712213,11.4425601959228
171.418283688353,11.4324398040771
171.750489664493,11.42866897583
172.082695640633,11.4194364547729
172.414901616774,11.4021978378295
172.747107592914,11.3985471725463
173.079313569054,11.3890800476074
173.411519545194,11.3784570693969
173.743725521334,11.3688125610351
174.075931497475,11.358883857727
174.408137473615,11.3518161773681
174.740343449755,11.3517274856567
175.072549425895,11.3516407012939
175.404755402036,11.3647317886352
175.736961378176,11.3714141845703
176.069167354316,11.374698638916
176.401373330456,11.3779621124267
176.733579306596,11.3682231903076
177.065785282737,11.3614950180053
177.397991258877,11.3482198715209
177.730197235017,11.3414907455444
178.062403211157,11.3414897918701
178.394609187298,11.3411283493042
178.726815163438,11.3370323181152
179.059021139578,11.3269433975219
179.391227115718,11.3095645904541
179.723433091858,11.3079175949096
180.055639067999,11.3066234588623
180.387845044139,11.3066816329956
180.720051020279,11.3077125549316
